UF,Codigo,Cidade,Nome Posto,Latitude,Longitude
CE,440048,GUARACIABA DO NORTE,SITIO VARZEA REDONDA,-4.283333333333333,-40.833333333333336
CE,440050,GUARACIABA DO NORTE,PICADA,-4.2,-40.766666666666666
CE,440051,GUARACIABA DO NORTE,LIMOEIRO,-4.180000000000001,-40.82
CE,440074,GUARACIABA DO NORTE,MORRINHOS NOVOS,-4.166666666666667,-40.86666666666667
CE,438100,GUARAMIRANGA,GUARAMIRANGA,-4.266666666666667,-38.93333333333333
CE,440002,HIDROLANDIA,HIDROLANDIA,-4.416666666666667,-40.4
CE,440042,HIDROLANDIA,FAZENDA CAJAZEIRAS,-4.3677777777777775,-40.535555555555554
CE,440053,HIDROLANDIA,BETANIA,-4.516666666666667,-40.3
CE,440054,HIDROLANDIA,CONCEICAO,-4.52,-40.59
CE,438069,HORIZONTE,HORIZONTE,-4.1,-38.483333333333334
CE,438070,IBARETAMA,PIRANGI,-4.683333333333334,-38.68333333333333
CE,438071,IBARETAMA,IBARETAMA,-4.816666666666666,-38.81666666666667
CE,438105,IBARETAMA,FAZENDA NITEROI,-4.866666666666667,-38.85
CE,340018,IBIAPINA,IBIAPINA,-3.9166666666666665,-40.88333333333333
CE,341014,IBIAPINA,SANTO ANTONIO DA PINDOBA,-4.032777777777778,-41.08305555555556
CE,438072,IBICUITINGA,IBICUITINGA,-4.966666666666667,-38.63333333333333
CE,437020,ICAPUI,BARRINHA,-4.816666666666666,-37.266666666666666
CE,437021,ICAPUI,PEIXE GORDO,-4.783333333333333,-37.266666666666666
CE,437022,ICAPUI,ICAPUI,-4.7,-37.36666666666667
CE,437023,ICAPUI,RETIRO GRANDE,-4.7,-37.516666666666666
CE,638004,ICO,LIMA CAMPOS,-6.4,-38.95
CE,638014,ICO,ICO,-6.408888888888889,-38.86361111111111
CE,638015,ICO,ACUDE LIMA CAMPOS,-6.4,-38.96666666666667
CE,638063,ICO,SAO VICENTE,-6.216666666666667,-38.666666666666664
CE,638064,ICO,PEDRINHAS,-6.333333333333333,-38.56666666666667
CE,638065,ICO,TRES BODEGAS,-6.333333333333333,-38.733333333333334
CE,638066,ICO,ICOZINHO,-6.483333333333333,-38.63333333333333
CE,639057,ICO,CASCUDO,-6.4,-39.03333333333333
CE,639001,IGUATU,AEROPORTO(IGUATU),-6.383333333333334,-39.3
CE,639003,IGUATU,BARRO ALTO,-6.45,-39.4
CE,639020,IGUATU,MARACAJA,-6.166666666666667,-39.083333333333336
CE,639032,IGUATU,SUASSURANA,-6.7,-39.5
CE,639035,IGUATU,IGUATU,-6.366666666666666,-39.3
CE,639038,IGUATU,BARREIRAS DOS PARAIBANOS,-6.316666666666666,-39.35
CE,639039,IGUATU,BRAVO,-6.5,-39.31666666666667
CE,639058,IGUATU,BAU,-6.4,-39.4
CE,639059,IGUATU,RIACHO VERMELHO,-6.2,-39.31666666666667
CE,639060,IGUATU,QUIXOA,-6.433333333333334,-39.333333333333336
CE,639061,IGUATU,JOSE DE ALENCAR,-6.4,-39.166666666666664
CE,540002,INDEPENDENCIA,COUTINHO,-5.833333333333333,-40.68333333333333
CE,540005,INDEPENDENCIA,TRANQUEIRAS,-5.583333333333333,-40.55
CE,540007,INDEPENDENCIA,IAPI,-5.616666666666667,-40.416666666666664
CE,540016,INDEPENDENCIA,INDEPENDENCIA-1,-5.383333333333334,-40.333333333333336
CE,540019,INDEPENDENCIA,INDEPENDENCIA-2,-5.393611111111111,-40.312777777777775
CE,540031,INDEPENDENCIA,JABURU,-5.416666666666667,-40.483333333333334
CE,540032,INDEPENDENCIA,MONTE SINAI,-5.45,-40.483333333333334
CE,540034,INDEPENDENCIA,EMATUBA,-5.201666666666667,-40.17777777777778
CE,540035,INDEPENDENCIA,RECIFE,-5.3005555555555555,-40.263888888888886
CE,540036,INDEPENDENCIA,JANDRANGOEIRA,-5.485,-40.211666666666666
CE,540038,INDEPENDENCIA,CACHOEIRA DO FOGO,-5.566666666666666,-40.333333333333336
CE,540108,INDEPENDENCIA,DESEJO,-5.484444444444445,-40.43277777777777
CE,540113,INDEPENDENCIA,FAZENDA REALEZA,-5.673888888888889,-40.349444444444444
CE,540115,INDEPENDENCIA,MUQUEM,-5.680277777777778,-40.49138888888889
CE,440055,IPAPORANGA,IPAPORANGA,-4.883333333333333,-40.75
CE,638013,IPAUMIRIM,IPAUMIRIM,-6.783333333333333,-38.71666666666667
CE,638067,IPAUMIRIM,CANAUNA,-6.783333333333333,-38.8
CE,638068,IPAUMIRIM,FELIZARDO,-6.85,-38.733333333333334
CE,638120,IPAUMIRIM,SITIO SAO PEDRO,-6.748333333333333,-38.812777777777775
CE,638123,IPAUMIRIM,SANTO ANTONIO,-6.871944444444445,-38.72888888888889
CE,440032,IPU,ACUDE BONITO,-4.35,-40.6
CE,440035,IPU,ABILIO MARTINS,-4.45,-40.733333333333334
CE,440056,IPU,FLORES,-4.333333333333333,-40.583333333333336
CE,440078,IPU,IPU,-4.316666666666666,-40.7
CE,440012,IPUEIRAS,GAZEA,-4.7,-40.74
CE,440013,IPUEIRAS,ENGENHEIRO JOAO TOME,-4.6,-40.63333333333333
CE,440014,IPUEIRAS,IPUEIRAS,-4.533333333333333,-40.71666666666667
CE,440057,IPUEIRAS,MATRIZ,-4.566666666666666,-40.81666666666667
CE,440058,IPUEIRAS,AMERICA,-4.433333333333334,-40.78333333333333
CE,440059,IPUEIRAS,SAO JOSE DAS LONTRAS,-4.55,-40.97
CE,538020,IRACEMA,ACUDE EMA,-5.766666666666667,-38.35
CE,538030,IRACEMA,IRACEMA,-5.816666666666666,-38.3
CE,538049,IRACEMA,SAO JOSE DO FAMA,-5.683333333333334,-38.28333333333333
CE,538050,IRACEMA,BASTIOES,-5.866666666666667,-38.38333333333333
CE,538078,IRACEMA,EMA,-5.783333333333333,-38.333333333333336
CE,339052,IRAUCUBA,BOA VISTA DO CAXITORE,-3.9166666666666665,-39.7
CE,339053,IRAUCUBA,IRAUCUBA,-3.7333333333333334,-39.75
CE,339054,IRAUCUBA,JUA,-3.89,-39.87
CE,339055,IRAUCUBA,MISSI,-3.6166666666666667,-39.81666666666667
CE,339101,IRAUCUBA,ASSENTAMENTO MANDACARU,-3.8400000000000003,-39.78722222222222
CE,437014,ITAICABA,ELEVATORIO - COGERH,-4.65,-37.833333333333336
CE,437024,ITAICABA,ITAICABA,-4.683333333333334,-37.81666666666667
CE,339014,ITAPAJE,ITAPAGE,-3.6833333333333336,-39.583333333333336
CE,339020,ITAPAJE,IRATINGA,-3.7333333333333334,-39.53333333333333
CE,339031,ITAPAJE,VERTENTES,-3.9333333333333336,-39.56666666666667
CE,339037,ITAPAJE,ITAPAJE,-3.6799999999999997,-39.580000000000005
CE,339057,ITAPAJE,SANTA CRUZ,-3.67,-39.519999999999996
CE,439019,ITAPAJE,TEJUCUOCA,-4.033333333333333,-39.516666666666666
CE,339007,ITAPIPOCA,AMONTADA,-3.3833333333333333,-39.833333333333336
CE,339009,ITAPIPOCA,ASSUNCAO,-3.5666666666666664,-39.63333333333333
CE,339016,ITAPIPOCA,BETANIA,-3.2675,-39.6475
CE,339025,ITAPIPOCA,SITIO TREZE IRMAOS,-3.5166666666666666,-39.416666666666664
CE,339058,ITAPIPOCA,ARAPARI,-3.543611111111111,-39.58277777777778
CE,339077,ITAPIPOCA,BARRENTO,-3.3016666666666663,-39.51277777777778
CE,339079,ITAPIPOCA,FAZENDA LAGOA DAS MERCES,-3.1599999999999997,-39.580000000000005
CE,339080,ITAPIPOCA,FAZENDA LAGOINHA,-3.4,-39.56666666666667
CE,339082,ITAPIPOCA,PRAIA DA BALEIA,-3.15,-39.43333333333333
CE,339084,ITAPIPOCA,ITAPIPOCA,-3.5,-39.56666666666667
CE,438017,ITAPIUNA,CAIO PRADO-1,-4.65,-38.96666666666667
CE,438032,ITAPIUNA,ITAPIUNA,-4.583333333333333,-38.95
CE,438073,ITAPIUNA,CAIO PRADO-2,-4.65,-38.93333333333333
CE,439058,ITAPIUNA,PALMATORIA,-4.55,-39.0
CE,239001,ITAREMA,ITAREMA,-2.9166666666666665,-39.916666666666664
CE,339076,ITAREMA,VILA NOVA,-3.0244444444444443,-39.87027777777778
CE,439012,ITATIRA,LAGOA DO MATO-1,-4.666666666666667,-39.61666666666667
CE,439030,ITATIRA,ITATIRA,-4.533333333333333,-39.61666666666667
CE,439059,ITATIRA,CACHOEIRA,-4.69,-39.519999999999996
CE,439060,ITATIRA,BANDEIRA,-4.609999999999999,-39.65
CE,439061,ITATIRA,LAGOA DO MATO-2,-4.65,-39.666666666666664
CE,538053,JAGUARETAMA,SITIO SAO PEDRO,-5.65,-38.9
CE,538066,JAGUARETAMA,JAGUARETAMA,-5.62,-38.769999999999996
CE,538083,JAGUARETAMA,FAZENDA COQUE,-5.289722222222222,-38.75083333333333
CE,538017,JAGUARIBARA,ACUDE VELAME,-5.616666666666667,-38.583333333333336
CE,538054,JAGUARIBARA,JAGUARIBARA,-5.46,-38.46
CE,538015,JAGUARIBE,ACUDE NOVA FLORESTA,-5.95,-38.916666666666664
CE,538022,JAGUARIBE,FEITICEIRO,-5.95,-38.65
CE,538029,JAGUARIBE,JAGUARIBE,-5.9,-38.61666666666667
CE,538056,JAGUARIBE,MUTAMBEIRA,-5.916666666666667,-38.733333333333334
CE,538057,JAGUARIBE,NOVA FLORESTA,-5.933333333333334,-38.9
CE,538068,JAGUARIBE,AEROPORTO(JAGUARIBE),-5.866666666666667,-38.53333333333333
CE,638009,JAGUARIBE,CURRAL NOVO,-6.033333333333333,-38.86666666666667
CE,638058,JAGUARIBE,AQUINOPOLES,-6.05,-38.47
CE,638069,JAGUARIBE,SITIO SEVERO,-6.066666666666666,-38.86666666666667
CE,638122,JAGUARIBE,BRUM,-6.185555555555556,-38.65833333333333
CE,437006,JAGUARUANA,JAGUARUANA,-4.833333333333333,-37.78333333333333
CE,437025,JAGUARUANA,BORGES,-4.883333333333333,-37.86666666666667
CE,437026,JAGUARUANA,GIQUI,-4.766666666666667,-37.766666666666666
CE,739053,JARDIM,JARDIM MIRIM,-7.583333333333333,-39.2
CE,739013,JATI,JATI,-7.683333333333334,-39.016666666666666
CE,739066,JATI,SITIO MACAPA,-7.6775,-39.01111111111111
CE,240013,JIJOCA DE JERICOACOARA,JIJOCA DE JERICOACOARA,-2.9166666666666665,-40.483333333333334
CE,240014,JIJOCA DE JERICOACOARA,JERICOACOARA,-2.783333333333333,-40.516666666666666
CE,739000,JUAZEIRO DO NORTE,AEROPORTO(JUAZ. DO NORTE),-7.216666666666667,-39.3
CE,739055,JUAZEIRO DO NORTE,SITIO NOVO-VILA PE CICERO,-7.133333333333334,-39.333333333333336
CE,739056,JUAZEIRO DO NORTE,VILA SAO GONCALO-MARROCOS,-7.166666666666667,-39.21666666666667
CE,739065,JUAZEIRO DO NORTE,JUAZEIRO DO NORTE,-7.216666666666667,-39.31666666666667
CE,639002,JUCAS,JUCAS,-6.516666666666667,-39.516666666666666
CE,639062,JUCAS,MEL,-6.383333333333334,-39.583333333333336
CE,639063,JUCAS,BAIXIO DE DONANA,-6.35,-39.666666666666664
CE,639064,JUCAS,POCO GRANDE,-6.466666666666667,-39.68333333333333
CE,639073,JUCAS,SITIO PATOS,-6.520277777777777,-39.638333333333335
CE,638007,LAVRAS DA MANGABEIRA,LAVRAS DA MANGABEIRA,-6.762777777777778,-38.96055555555556
CE,638070,LAVRAS DA MANGABEIRA,IBOREPI,-6.816666666666666,-38.96666666666667
CE,638071,LAVRAS DA MANGABEIRA,AMANIUTUBA,-6.666666666666667,-38.88333333333333
CE,639024,LAVRAS DA MANGABEIRA,ARROJADO,-6.666666666666667,-39.016666666666666
CE,639028,LAVRAS DA MANGABEIRA,PATOS,-6.75,-39.06666666666667
CE,639065,LAVRAS DA MANGABEIRA,QUITAIUS,-6.883333333333333,-39.1
CE,639066,LAVRAS DA MANGABEIRA,MANGABEIRA,-6.75,-39.11666666666667
CE,639074,LAVRAS DA MANGABEIRA,LIMOEIRO,-6.788611111111111,-39.091944444444444
CE,438074,LIMOEIRO DO NORTE,BIXOPA,-4.983333333333333,-38.21666666666667
CE,538009,LIMOEIRO DO NORTE,LIMOEIRO DO NORTE,-5.133333333333334,-38.1
CE,538059,LIMOEIRO DO NORTE,SITIO MALHADA,-5.183333333333334,-38.083333333333336
CE,439062,MADALENA,MACAOCA,-4.76,-39.480000000000004
CE,439063,MADALENA,MADALENA,-4.85,-39.56666666666667
CE,338005,MARACANAU,MARACANAU,-3.9,-38.63333333333333
CE,338053,MARACANAU,NOVO MARACANAU,-3.861666666666667,-38.623333333333335
CE,338054,MARACANAU,MUSEU RODOLFO TEOFILO,-3.86,-38.59
CE,338080,MARACANAU,PARQUE SAO JOAO,-3.819444444444444,-38.625
CE,338016,MARANGUAPE,MARANGUAPE,-3.9,-38.666666666666664
CE,338043,MARANGUAPE,SAO VICENTE (PONTE BR-020),-3.998888888888889,-38.94361111111111
CE,338044,MARANGUAPE,LADEIRA GRANDE,-3.966666666666667,-38.71666666666667
CE,338049,MARANGUAPE,FAZENDA COLUMINJUBA,-3.966666666666667,-38.75
CE,438031,MARANGUAPE,ITAPEBUSSU,-4.016666666666667,-38.93333333333333
CE,438056,MARANGUAPE,ACUDE AMANARY,-4.016666666666667,-38.88333333333333
CE,438075,MARANGUAPE,JUBAIA,-4.033333333333333,-38.71666666666667
CE,438078,MARANGUAPE,LAGOA DO JUVENAL,-4.016666666666667,-38.95
CE,340020,MARCO,MARCO,-3.15,-40.15
CE,340077,MARCO,PANACUI,-3.2219444444444445,-40.41583333333333
CE,340008,MARTINOPOLE,MARTINOPOLE,-3.2333333333333334,-40.68333333333333
CE,340007,MASSAPE,IPAGUASSU,-3.5,-40.266666666666666
CE,340047,MASSAPE,ACUDE ACARAU MIRIM,-3.5,-40.31666666666667
CE,340049,MASSAPE,MASSAPE,-3.533333333333333,-40.333333333333336
CE,340078,MASSAPE,TANGENTE,-3.4166666666666665,-40.38333333333333
CE,340130,MASSAPE,GAMELEIRA,-3.426944444444444,-40.513888888888886
CE,738000,MAURITI,QUIXABINHA,-7.5,-38.75
CE,738001,MAURITI,MAURITI,-7.383333333333334,-38.766666666666666
CE,738054,MAURITI,MARARUPA,-7.316666666666666,-38.766666666666666
CE,738055,MAURITI,SAO MIGUEL,-7.333333333333333,-38.666666666666664
CE,738056,MAURITI,PALESTINA DO CARIRI,-7.466666666666667,-38.766666666666666
CE,738081,MAURITI,MAURITI_Centro,-7.388055555555556,-38.77305555555555
CE,738083,MAURITI,JEQUI,-7.4911111111111115,-38.80222222222222
CE,738084,MAURITI,DESERTO DOS PEBAS,-7.291944444444444,-38.716944444444444
CE,340113,MERUOCA,MERUOCA,-3.55,-40.45
CE,340117,MERUOCA,CAMILOS,-3.6166666666666667,-40.483333333333334
CE,738008,MILAGRES,MILAGRES,-7.3,-38.93333333333333
CE,738049,MILAGRES,PODIMIRIM,-7.299722222222222,-38.984722222222224
CE,738082,MILAGRES,AGUA VERMELHA,-7.408055555555556,-38.93222222222222
CE,738085,MILAGRES,COMUNIDADE VALDIVINO,-7.215833333333333,-38.941111111111105
CE,738086,MILAGRES,SITIO SACO,-7.398888888888889,-38.87
CE,738087,MILAGRES,AGUA VERMELHA,-7.407500000000001,-38.93194444444444
CE,539011,MILHA,MILHA,-5.680555555555556,-39.2
CE,539086,MILHA,CARNAUBINHA,-5.559444444444444,-39.16305555555555
CE,339023,MIRAIMA,MIRAIMA,-3.5666666666666664,-39.96666666666667
CE,339043,MIRAIMA,ACUDE SAO PEDRO DA TIMBAUBA,-3.9169444444444443,-39.96666666666667
CE,739003,MISSAO VELHA,JAMACARU,-7.4,-39.13333333333333
CE,739007,MISSAO VELHA,MISSAO VELHA,-7.25,-39.13333333333333
CE,739057,MISSAO VELHA,QUIMAMI,-7.183333333333334,-39.083333333333336
CE,739058,MISSAO VELHA,GAMELEIRO DE S. SEBASTIAO,-7.4,-39.2
CE,739059,MISSAO VELHA,MISSAO NOVA,-7.328333333333333,-39.18611111111111
CE,539001,MOMBACA,MOMBACA,-5.75,-39.63333333333333
CE,539004,MOMBACA,CARNAUBAS,-5.85,-39.733333333333334
CE,539014,MOMBACA,CATOLE,-5.916666666666667,-39.63333333333333
CE,539030,MOMBACA,FAZENDA SAO JERONIMO,-5.683333333333334,-39.81666666666667
CE,539059,MOMBACA,MANOEL CORREIA,-5.666666666666667,-39.95
CE,539060,MOMBACA,BOA VISTA,-5.651111111111112,-39.844166666666666
CE,539085,MOMBACA,FAZENDA IEMEM,-5.763888888888889,-39.64194444444444
CE,439065,MONSENHOR TABOSA,NOSSA SENHORA DO LIVRAMENTO,-4.966666666666667,-39.96666666666667
CE,440011,MONSENHOR TABOSA,ESPIRITO SANTO,-4.916666666666667,-40.03333333333333
CE,440025,MONSENHOR TABOSA,MONSENHOR TABOSA,-4.783333333333333,-40.06666666666667
CE,540039,MONSENHOR TABOSA,BARREIROS,-5.106111111111111,-40.04888888888889
CE,438079,MORADA NOVA,PATOS,-4.683333333333334,-38.4
CE,438080,MORADA NOVA,ARUARU,-4.566666666666666,-38.35
CE,438081,MORADA NOVA,BOA AGUA,-4.766666666666667,-38.5
CE,438098,MORADA NOVA,SITIO AGUA FRIA,-4.87,-38.39666666666667
CE,438109,MORADA NOVA,LAGOA DA SERRA,-4.980833333333334,-38.33527777777778
CE,438120,MORADA NOVA,EIXAO 2,-4.965277777777778,-38.25
CE,538000,MORADA NOVA,MORADA NOVA-1,-5.1,-38.38333333333333
CE,538019,MORADA NOVA,CARNAUBAS,-5.283333333333333,-38.6
CE,538031,MORADA NOVA,ROLDAO,-5.233333333333333,-38.483333333333334
CE,538032,MORADA NOVA,MORADA NOVA-2,-5.19,-38.35
CE,538060,MORADA NOVA,UIRAPONGA,-5.266666666666667,-38.35
CE,538061,MORADA NOVA,FAZENDA POCO DA PEDRA,-5.8,-38.580000000000005
CE,538075,MORADA NOVA,FAZENDA LACRAIA,-5.133333333333334,-38.46666666666667
CE,538087,MORADA NOVA,MORADA NOVA II,-5.121944444444444,-38.44638888888888
CE,538090,MORADA NOVA,MELOES,-5.214444444444444,-38.28111111111111
CE,340013,MORAUJO,VARZEA DA VOLTA,-3.5166666666666666,-40.61666666666667
CE,340108,MORAUJO,MORAUJO,-3.466666666666667,-40.68333333333333
CE,340080,MORRINHOS,MORRINHOS,-3.2333333333333334,-40.11666666666667
CE,340023,MUCAMBO,MUCAMBO,-3.9,-40.766666666666666
CE,439008,MULUNGU,MULUNGU,-4.3,-38.983333333333334
CE,440017,NOVA RUSSAS,NOVA RUSSAS,-4.716666666666667,-40.56666666666667
CE,440061,NOVA RUSSAS,NOVA BETANIA,-4.630000000000001,-40.519999999999996
CE,540003,NOVO ORIENTE,NOVO ORIENTE,-5.538611111111111,-40.77388888888889
CE,540040,NOVO ORIENTE,EMAUS,-5.515555555555555,-40.85805555555556
CE,438082,OCARA,CURUPIRA,-4.533333333333333,-38.55
CE,438083,OCARA,SERRAGEM,-4.45,-38.5
CE,438084,OCARA,OCARA,-4.483333333333333,-38.6
CE,438085,OCARA,SERENO DE CIMA,-4.516666666666667,-38.61666666666667
CE,438086,OCARA,NOVO HORIZONTE,-4.466666666666667,-38.55
CE,438087,OCARA,ARISCO DOS MARIANOS,-4.65,-38.55
CE,638005,OROS,ACUDE OROS,-6.266666666666667,-38.916666666666664
CE,638085,OROS,OROS,-6.25,-38.916666666666664
CE,638121,OROS,GUASSUSSE,-6.335833333333333,-38.980000000000004
CE,639067,OROS,PALESTINA,-6.316666666666666,-39.03333333333333
CE,438088,PACAJUS,ITAIPABA,-4.166666666666667,-38.583333333333336
CE,438101,PACAJUS,PACAJUS,-4.183333333333334,-38.46666666666667
CE,338002,PACATUBA,PACATUBA,-3.9833333333333334,-38.61666666666667
CE,438011,PACATUBA,BAU,-4.121388888888888,-38.659166666666664
CE,438036,PACOTI,PACOTI,-4.216666666666667,-38.916666666666664
CE,340109,PACUJA,PACUJA,-3.9833333333333334,-40.7
CE,437009,PALHANO,PALHANO,-4.75,-37.96666666666667
CE,438038,PALMACIA,SITIO BICA,-4.15,-38.85
CE,438114,PALMACIA,PALMACIA,-4.15,-38.833333333333336
CE,537050,PALMACIA,SITIO PAJEU,-5.224722222222223,-37.45472222222222
CE,339036,PARACURU,PARACURU,-3.4166666666666665,-39.03333333333333
CE,339040,PARAIPABA,PARAIPABA,-3.4,-39.166666666666664
CE,640015,PARAMBU,PARAMBU,-6.216666666666667,-40.7
CE,640036,PARAMBU,NOVO ASSIS,-6.066666666666666,-40.6
CE,640039,PARAMBU,CANABRAVA-COCOGI,-6.433333333333334,-40.71666666666667
CE,439003,PARAMOTI,PARAMOTI,-4.083333333333333,-39.25
CE,439005,PARAMOTI,SALVACAO,-4.25,-39.483333333333334
CE,439066,PARAMOTI,AGUA BOA,-4.116666666666666,-39.3
CE,539021,PEDRA BRANCA,RIACHAO DO BANABUIU,-5.433333333333334,-40.0
CE,539033,PEDRA BRANCA,PEDRA BRANCA,-5.45,-39.71666666666667
CE,539034,PEDRA BRANCA,MINEIROLANDIA,-5.516666666666667,-39.61666666666667
CE,539062,PEDRA BRANCA,ACUDE TRAPIA,-5.45,-39.733333333333334
CE,739060,PENAFORTE,PENAFORTE,-7.816666666666666,-39.06666666666667
CE,339001,PENTECOSTE,ACUDE CAXITORE,-3.75,-39.36666666666667
CE,339004,PENTECOSTE,PENTECOSTE,-3.783333333333333,-39.266666666666666
CE,339041,PENTECOSTE,ACUDE PEREIRA DE MIRANDA,-3.783333333333333,-39.25
CE,339065,PENTECOSTE,COMUNIDADE LEMOS,-3.9,-39.0
CE,339067,PENTECOSTE,MARACAJA,-3.76,-39.080000000000005
CE,339068,PENTECOSTE,CASA DE PEDRA,-3.75,-39.06666666666667
CE,339069,PENTECOSTE,PROVIDENCIA,-3.966666666666667,-39.13333333333333
CE,339094,PENTECOSTE,SEBASTIAO DE ABREU,-3.8483333333333336,-39.323055555555555
CE,439017,PENTECOSTE,FORMOSA,-4.033333333333333,-39.016666666666666
CE,438024,PEREIRO,DANIEL DE QUEIROS,-4.866666666666667,-38.93333333333333
CE,638011,PEREIRO,PEREIRO,-6.05,-38.46666666666667
CE,638072,PEREIRO,COMUNIDADE GROSSAS,-6.0,-38.41
CE,638073,PEREIRO,CRIOULAS,-6.2,-38.53333333333333
CE,638117,PEREIRO,ACUDE MADEIRO,-6.183611111111111,-38.54
CE,438089,PINDORETAMA,PINDORETAMA,-4.05,-38.333333333333336
CE,539005,PIQUET CARNEIRO,PIQUET CARNEIRO,-5.816666666666666,-39.416666666666664
CE,539039,PIQUET CARNEIRO,IBICUA,-5.916666666666667,-39.41694444444444
CE,539096,PIQUET CARNEIRO,SITIO CATOLE DA PISTA,-5.9425,-39.525277777777774
CE,440071,PIRES FERREIRA,PIRES FERREIRA,-4.25,-40.65
CE,440018,PORANGA,PORANGA,-4.733333333333333,-40.916666666666664
CE,441014,PORANGA,SAUDOSO,-4.618611111111112,-41.125
CE,441016,PORANGA,SANTANA,-4.795555555555556,-41.083333333333336
CE,739010,PORTEIRAS,PORTEIRAS,-7.533333333333333,-39.11666666666667
CE,740009,POTENGI,POTENGI,-7.1,-40.016666666666666
CE,740041,POTENGI,BARREIROS DE BAIXO,-7.033333333333333,-40.11666666666667
CE,538062,POTIRETAMA,CANINDEZINHO,-5.783333333333333,-38.21666666666667
CE,538079,POTIRETAMA,POTIRETAMA,-5.7,-38.166666666666664
CE,540041,QUITERIANOPOLIS,MONTEIRO,-5.716666666666667,-40.7
CE,540042,QUITERIANOPOLIS,CRUZ,-5.783333333333333,-40.61666666666667
CE,540052,QUITERIANOPOLIS,QUITERIANOPOLIS,-5.9,-40.7
CE,640037,QUITERIANOPOLIS,BAIXIO,-6.066666666666666,-40.8
CE,640041,QUITERIANOPOLIS,ALGODOES,-6.05,-40.75
CE,438035,QUIXADA,OLHO D'AGUA,-4.75,-38.85
CE,438045,QUIXADA,SALVA VIDAS,-4.966666666666667,-38.916666666666664
CE,439001,QUIXADA,QUIXADA,-4.966666666666667,-39.03333333333333
CE,439020,QUIXADA,ACUDE CEDRO,-4.983333333333333,-39.06666666666667
CE,439024,QUIXADA,FAZENDA FEIJAO,-4.566666666666666,-39.166666666666664
CE,439027,QUIXADA,QUEIMADAS,-4.883333333333333,-39.18333333333333
CE,439036,QUIXADA,DOM MAURICIO,-4.92,-39.15
CE,538011,QUIXADA,SITIA,-5.166666666666667,-38.666666666666664
CE,538018,QUIXADA,ACUDE PEDRAS BRANCAS,-5.15,-38.88333333333333
CE,538021,QUIXADA,MENDUBIM,-5.266666666666667,-38.983333333333334
CE,538064,QUIXADA,TAPUIARA,-5.066666666666666,-38.9
CE,539006,QUIXADA,JUATAMA,-5.083333333333333,-39.03333333333333
CE,539018,QUIXADA,FAZENDA JARDIM,-5.2,-39.03333333333333
CE,639068,QUIXELO,VILA ANTONICO,-6.25,-39.266666666666666
CE,639072,QUIXELO,QUIXELO,-6.233333333333333,-39.18333333333333
CE,439028,QUIXERAMOBIM,FAZENDA MONTE ALEGRE,-4.883333333333333,-39.38333333333333
CE,539010,QUIXERAMOBIM,URUQUE,-5.15,-39.166666666666664
CE,539012,QUIXERAMOBIM,QUIXERAMOBIM,-5.2,-39.28333333333333
CE,539017,QUIXERAMOBIM,COROATA,-5.033333333333333,-39.333333333333336
CE,539024,QUIXERAMOBIM,PRUDENTE DE MORAIS,-5.35,-39.31666666666667
CE,539064,QUIXERAMOBIM,LACERDA,-5.416666666666667,-39.35
CE,539065,QUIXERAMOBIM,BELEM,-5.283333333333333,-39.13333333333333
CE,539066,QUIXERAMOBIM,PASSAGEM - FOGAREIRO,-5.15,-39.46666666666667
CE,539067,QUIXERAMOBIM,SAO MIGUEL,-5.333333333333333,-39.5
CE,539068,QUIXERAMOBIM,MANITUBA,-5.216666666666667,-39.56666666666667
CE,539072,QUIXERAMOBIM,ENCANTADO,-5.5,-39.3
CE,539077,QUIXERAMOBIM,ACUDE QUIXERAMOBIM,-5.2,-39.31666666666667
CE,539084,QUIXERAMOBIM,ASSENTAMENTO NOVO CANAA,-5.362777777777778,-39.316111111111105
CE,539088,QUIXERAMOBIM,RADAR QUIXERAMOBIM,-5.069166666666667,-39.26694444444444
CE,539097,QUIXERAMOBIM,RIACHO DO ALGODAO,-5.352777777777778,-39.57611111111112
CE,537041,QUIXERE,QUIXERE,-5.066666666666666,-37.983333333333334
CE,438003,REDENCAO,ANTONIO DIOGO,-4.316666666666666,-38.75
CE,438005,REDENCAO,ACUDE ACARAPE DO MEIO,-4.183333333333334,-38.81666666666667
CE,440000,RERIUTABA,RERIUTABA,-4.15,-40.583333333333336
CE,440027,RERIUTABA,ACUDE ARARAS,-4.233333333333333,-40.46666666666667
CE,440062,RERIUTABA,AMANAIARA,-4.05,-40.516666666666666
CE,437010,RUSSAS,RUSSAS,-4.933333333333334,-37.96666666666667
CE,438007,RUSSAS,ACUDE SANTO ANTONIO DE RUSSAS,-4.833333333333333,-38.166666666666664
CE,438059,RUSSAS,SITIO TIMBAUBA MACORE,-4.833333333333333,-38.233333333333334
CE,438090,RUSSAS,LAGOA GRANDE,-4.683333333333334,-38.2
CE,438091,RUSSAS,PEIXE,-4.916666666666667,-38.083333333333336
CE,438093,RUSSAS,CAPIM GROSSO,-4.866666666666667,-38.21666666666667
CE,639012,SABOEIRO,FLAMENGO,-6.25,-39.666666666666664
CE,639033,SABOEIRO,SABOEIRO,-6.533333333333333,-39.9
CE,639045,SABOEIRO,MALHADA,-6.646111111111111,-39.95944444444445
CE,639085,SABOEIRO,SITIO ITAPORANGA,-6.535,-39.93083333333333
CE,740043,SALITRE,SALITRE,-7.282777777777778,-40.466944444444444
